date,sub,FLOW,FLOW_lag1,FLOW_lag2,FLOW_lag3,TN,TN_lag1,TN_lag2,TN_lag3,TP,TP_lag1,TP_lag2,TP_lag3,PCP,PCP_lag1,PCP_lag2,PCP_lag3,wt,chl,Green,Red,Blue_Green,Red_NIR
2023-04-19,29,10.4,10.8,10.5,10.5,4.562856125356125,4.951131687242798,4.177689594356261,4.111552028218695,0.014467592592592591,0.04501028806584362,0.012676366843033509,0.024029982363315695,0.0,9.5,0.0,0.5,19.4,108.7,0.0914897372632451,0.0967254521111306,0.706332588934456,0.6699310332071415
2023-04-25,29,6.95,7.2,7.66,8.26,5.695443645083933,6.317515432098765,4.9560003868097855,4.806183301946014,0.019317879030109245,0.006446116255144032,0.004487597911227154,0.005170500403551251,0.5,0.0,0.0,0.0,17.4,115.4,0.0914897372632451,0.0967254521111306,0.706332588934456,0.6699310332071415
2023-05-03,29,6.43,6.41,6.52,6.58,7.560048384309659,4.893251285606979,6.5503578732106345,5.5056005853878185,0.005580035712228558,0.006969723233373778,0.009710151102022268,0.0175897782280761,0.0,0.0,0.0,0.0,20.3,141.3,0.0904670006361323,0.0937567143765903,0.613960331435899,0.615884973712626
2023-05-17,29,16.4,18.9,22.5,27.7,3.048780487804878,3.092543601802861,2.8600823045267485,2.565516780318224,0.005660004516711834,0.005242014501273761,0.005555555555555555,0.005222957614654365,0.0,0.0,0.0,0.0,24.2,127.6,0.0830292127862595,0.0839641428117047,0.6511189304465725,0.584600803871762
2023-05-23,29,12.6,12.3,11.8,12.6,3.876396237507348,4.083860283047275,3.7174356559949775,3.5732657260435037,0.01690182245737801,0.033028455284552845,0.007111189579409918,0.008441725455614344,0.0,5.5,0.0,0.0,22.2,38.8,0.0812639472010177,0.0836390060432569,0.615209351018185,0.595992680489573
2023-06-08,29,15.4,17.3,20.0,24.0,3.4947691197691193,3.6796189252836644,3.3796296296296298,3.0430169753086416,0.006959475709475709,0.006268732605437806,0.0052662037037037035,0.003771219135802469,0.0,0.0,0.0,0.0,23.5,95.6,0.0993133773161145,0.0950306288601909,0.854985806390267,0.758111062833448
2023-06-14,29,13.8,14.4,14.5,14.0,4.336084272678475,4.356352880658436,3.9750957854406126,4.042658730158729,0.012915995705850777,0.0205761316872428,0.02011494252873563,0.039351851851851846,0.0,0.0,0.5,2.0,26.2,196.6,0.0835579382342071,0.081704321064778,0.7029003800337726,0.6292896927659674
2023-06-20,29,11.3,9.6,10.1,10.9,4.957391019337921,5.618248456790123,5.110927759442611,4.9694189602446475,0.07272205834152735,0.006920331790123456,0.0070475797579757984,0.006870115528372408,10.0,0.0,0.0,0.0,27.6,175.9,0.0847655438931297,0.0848028753180661,0.589224964922393,0.558120686339712
2023-06-26,29,72.2,18.1,20.1,21.2,1.9717605417051398,3.3187538367096376,2.7006172839506166,2.4076257861635217,0.44084077151944184,0.005819009617352158,0.007485719550396166,0.01097353249475891,64.0,0.0,0.0,0.0,26.3,122.5,0.0764784398854961,0.0734004866412213,0.6563932151147365,0.5330208877903639
2023-07-06,29,125.0,132.0,114.0,94.1,0.7731481481481481,2.612934904601571,2.0914554905782974,1.0897587279096312,0.037037037037037035,0.2113145342312009,0.36042072774528916,0.014021726295902705,0.0,29.0,72.0,0.0,25.0,13.1,0.0848094179389313,0.0828867620865139,0.664570391959853,0.64299040149793
2023-07-26,29,98.6,114.0,141.0,173.0,3.2867553151528806,1.7767218973359324,2.8729971105857626,2.6426354099764504,0.041906130268199226,0.024874106562703054,0.04120698712897294,0.11841682723185613,30.5,5.5,5.5,32.0,26.1,15.1,0.0873490793691867,0.0872369744990008,0.606955087518084,1.0646243327870102
2023-08-01,29,33.4,39.4,47.4,56.6,2.4291694388999776,2.021056589584508,2.141447882481638,1.676809318152074,0.010257263251275227,0.014511656326377137,0.014943741209563995,0.011860358591807353,0.0,0.0,0.0,0.0,28.7,57.0,0.0895767493638676,0.095167348918575,0.6569745383762016,0.7620004814744995
2023-08-16,29,106.0,141.0,185.0,237.0,1.27751572327044,1.0014447071184658,0.8758758758758758,0.7178856071261134,0.01102812718378756,0.012066587864460203,0.015202702702702702,0.020950539146741675,0.0,0.0,0.0,0.0,28.2,37.0,0.100060724312184,0.0965576782706344,0.862009891813855,0.974503897669563
2023-08-22,29,49.1,33.8,42.9,55.1,2.305385833899072,2.092236467236467,1.810303893637227,1.4850944410835516,0.08462510371879006,0.005204909051062897,0.007068548735215402,0.016069267997580156,20.0,0.0,0.0,0.0,29.2,118.6,0.0918492779898218,0.0834030693384223,0.536741081100528,0.486642943629183
2023-09-06,29,28.9,35.3,43.8,54.6,2.815423555042932,2.219730353583045,2.0479240656181297,2.48015873015873,0.004325259515570935,0.0075739691532892665,0.01022640791476408,0.015050535883869216,0.0,0.0,0.0,1.5,28.3,102.1,0.0800072711959573,0.078160822571589,0.762797806461872,0.79002410115176
2023-09-12,29,14.6,15.4,16.6,18.4,4.28874936580416,4.5770202020202015,3.6813922356091027,3.057065217391304,0.005224188229325215,0.0049452861952861945,0.004664491298527443,0.004484953703703704,0.0,0.0,0.0,0.0,26.8,117.5,0.0800072711959573,0.078160822571589,0.762797806461872,0.79002410115176
2023-09-26,29,153.0,113.0,146.0,188.0,2.541757443718228,3.0625204850868566,1.0622780314561135,0.8988376674546887,0.12103606874848705,0.02796214355948869,0.007428018772196854,0.013913514578408195,48.0,5.0,0.0,0.0,21.8,13.1,0.0785611594609769,0.0787597417181358,0.83060182089129,1.00752305509794
2023-10-04,29,31.7,38.6,48.5,61.3,2.99757565136114,2.1469007867971595,1.9353760977472314,1.6332094737478098,0.012486855941114617,0.00428780464402226,0.005202367315769377,0.006211860310555254,0.0,0.0,0.0,0.0,19.4,7.3,0.0845953657760814,0.0843722169211195,0.6342434279142011,0.7312816184458515
2023-10-17,29,15.4,16.1,16.4,16.5,3.998316498316498,3.7741545893719803,3.26050135501355,4.110549943883277,0.00526094276094276,0.00754830917874396,0.016020212285456185,0.07154882154882154,0.0,0.0,0.0,0.0,17.6,14.5,0.0774983365139948,0.0769346389949109,0.6296962450862524,0.704913051607136
2023-10-24,29,13.7,14.6,15.7,16.7,4.604284941876182,4.3204591577879246,4.098844066996933,4.047460634286981,0.004486009732360097,0.004407661085743277,0.006701167728237791,0.008940452428476381,0.0,0.0,0.0,0.0,17.6,7.8,0.0604393622773536,0.0623210830152671,0.695132014388437,0.8419313451033275
2023-10-30,29,10.8,10.8,11.2,11.6,5.165466392318243,4.897548010973936,4.794973544973545,5.128512132822477,0.004200960219478737,0.01071673525377229,0.004329943783068784,0.004170657726692209,0.0,0.0,0.0,0.0,17.3,8.3,0.0637010948905109,0.0645469820325659,0.796387320909396,0.889284649101085
2023-11-08,29,34.3,32.7,26.6,13.2,1.9233884029802397,3.213840752067051,3.1284809245335556,4.506874298540965,0.011236637512147716,0.03964208857175217,0.14141255917571705,0.05611672278338945,0.0,0.0,20.5,6.0,13.8,11.6,0.0575350159033078,0.0531679564249363,0.7312313228950404,1.118407064712275
2023-11-14,29,17.5,20.1,23.4,27.3,4.265873015873016,3.719826791966095,3.2348053181386516,2.71333604666938,0.0033002645502645503,0.004635387875437626,0.004738445710667933,0.004748338081671414,0.0,0.0,0.0,0.0,10.6,6.7,0.0743875199014613,0.0720922683990624,0.754291189948239,0.819528984107291
2023-11-20,29,18.0,19.5,20.4,20.3,3.845164609053498,3.72744539411206,3.3190359477124183,4.777869002006933,0.005478395061728395,0.00567426400759734,0.007659313725490197,0.031529374201787995,0.0,0.0,0.0,2.0,10.5,8.4,0.0771894699421229,0.0769859405132348,0.8007871585273744,0.8433627746229956
2023-11-28,29,12.5,11.9,10.3,11.0,5.175925925925926,5.689775910364145,6.281463502337289,5.787037037037036,0.011851851851851853,0.07489106753812635,0.00638259618842143,0.002556818181818182,0.0,3.5,0.0,0.0,9.4,12.9,0.0437805867490174,0.0430996209994385,0.841601769742739,0.930080091346671
2023-12-06,29,11.0,10.1,10.5,11.0,5.829124579124579,6.348551521818849,6.283068783068782,5.765993265993266,0.05429292929292929,0.005477631096442978,0.005478395061728395,0.005229377104377104,0.5,0.0,0.0,0.0,7.8,8.7,0.0421892399403874,0.0425544262295082,0.944733287029517,0.86626398528658
2023-12-12,29,40.0,36.6,11.1,11.6,1.8460648148148149,2.91249241044323,5.3490990990990985,5.0686462324393355,0.044849537037037035,0.2865057680631451,0.0035660660660660655,0.004859115581098339,0.5,35.0,0.0,0.0,11.4,54.6,0.0783039360687022,0.0795010957379133,0.7132908047693545,0.8610913184547866
2024-01-09,29,15.3,15.9,16.0,16.0,5.242374727668845,5.022711390635918,4.586226851851851,4.383680555555555,0.01013677075768579,0.007934428138830654,0.007740162037037036,0.006235532407407407,1.5,0.0,0.0,1.0,4.8,2.4,0.0569942497904442,0.0545659513830679,0.932031424696146,1.13392195933956
2024-02-15,29,13.2,12.9,13.2,13.4,7.365319865319865,7.285386161355152,6.856762065095398,7.039455500276395,0.03805415263748597,0.007868575940281366,0.017273428731762065,0.07393587617468213,2.0,0.0,0.0,0.0,10.6,24.6,0.0621529866412213,0.0622597328244274,0.842022386650656,1.04410523024166
2024-02-26,29,59.4,71.7,83.9,94.9,2.4356216485846116,3.680458701379203,3.3522050059594752,1.9391757405456034,0.005105062975433346,0.012106772044010537,0.012608705248752924,0.021099207743043358,0.0,1.0,1.5,0.0,7.9,6.2,0.0707474013994911,0.0701241730279898,0.756681977134425,0.997879412304827
2024-03-12,29,14.7,15.0,15.5,16.2,5.763416477702192,5.763888888888889,5.5630227001194745,5.501257430269776,0.007031053162005543,0.007044753086419754,0.007243130227001194,0.008716278006401462,0.5,0.0,0.0,0.0,9.3,7.0,0.0694035925572518,0.0698213756361323,0.7330731854735866,1.017777149116685
2024-03-20,29,12.8,13.6,14.6,14.1,5.425347222222221,5.914692265795207,6.01693302891933,5.565405831363278,0.007631655092592592,0.02042483660130719,0.08244545915778792,0.006066128184922511,0.0,0.0,0.0,0.0,10.9,11.0,0.0791763353325722,0.0844785844228423,0.7561029552542484,0.904827811882966
2024-03-28,29,40.1,32.8,29.8,14.4,3.867645700563406,2.674740289069557,3.254722843649018,5.54591049382716,0.12988362427265168,0.06528060072267389,0.34450347999005715,0.1109182098765432,14.5,0.0,16.5,6.5,12.6,17.8,0.0755925795165393,0.0790711370865139,0.6592671861798235,0.8538800769446915
2024-04-03,29,27.3,23.7,27.6,31.9,3.9300976800976795,4.199874980465697,3.690284487385936,3.0622315105073725,0.15559286392619726,0.0035259415533677135,0.0036315754159957055,0.004390166028097063,15.0,0.0,0.0,0.0,16.1,5.3,0.0864403848600508,0.0900279452926208,0.658777940179418,0.83039150889753
2024-04-09,29,22.2,17.0,18.7,20.9,3.6077744411077743,5.2219498910675375,4.598682907506436,4.313973063973064,0.277882048715382,0.008101851851851851,0.0044315706080411965,0.005443691298954457,0.0,0.0,0.0,0.0,18.4,33.2,0.0764472312340966,0.0786858222010177,0.6945129811938755,0.8400587191894315
2024-04-17,29,29.1,28.2,23.6,14.7,2.811982945144457,3.5296821644339373,3.2809557438794723,4.503653313177123,0.011932035127911415,0.04760966640399265,0.1991133082234777,0.029132023179642228,0.0,3.0,14.5,0.0,18.9,36.2,0.0927283333333333,0.0893318478260869,0.537133876929647,0.68985363092156
2024-04-25,29,28.1,29.6,30.0,33.2,3.253921180967444,4.144769769769769,3.013117283950617,2.6843485051316374,0.027967246606036642,0.07663913913913913,0.021373456790123455,0.1788403614457831,0.0,5.5,0.0,0.0,18.9,4.0,0.0801230120865139,0.0791281138676844,0.597666661916359,0.6056388331846949
2024-05-02,29,16.6,18.3,19.9,22.6,3.9323962516733593,4.1679315927949805,3.3210031639679882,3.441494591937069,0.006212349397590361,0.03155990690143695,0.005740508096035734,0.012547115699770565,0.0,0.0,0.0,0.0,20.3,87.5,0.0863940442111958,0.0848414662849872,0.6504006222127965,0.604429503049821
2024-05-07,29,67.9,59.2,56.4,14.1,3.46029018709431,3.4213901401401396,1.73200682952456,4.522918308379301,0.16091201658211965,0.13118587337337334,0.9460369057000263,0.003940110323089046,16.0,3.0,51.0,0.0,17.3,27.0,0.0725129468829516,0.0704245388040712,0.6053869343209265,0.6073528665380146
2024-05-13,29,42.6,48.1,52.6,51.1,2.3311163275952005,2.3196273196273194,3.1905717504576816,2.3555845473653694,0.00882998608937576,0.025025025025025023,0.1474264188142515,0.014382655649778938,0.0,1.5,13.0,0.0,20.0,36.5,0.072442010178117,0.0683370578880406,0.56524088738666,0.615211934712609
2024-05-29,29,49.8,51.3,52.7,47.1,2.440316822846943,1.78461843910187,1.5944549862955932,2.275497365730911,0.09273203926818384,0.01935780810049816,0.0841151872935554,0.4202052370842179,0.0,0.0,0.0,35.5,23.4,19.2,0.100646863867684,0.0944820006361323,0.623663774410387,0.541620455512123
2024-06-05,29,17.5,19.6,22.3,25.8,3.9748677248677247,4.293036659108087,3.8407241322039525,3.001184323858742,0.004232804232804233,0.004812688964474678,0.011418369041687425,0.006504809072638529,0.0,0.0,0.0,0.0,25.8,139.1,0.0706212897582697,0.0690220912849872,0.642213684720224,0.5953643215368455
2024-06-12,29,16.9,18.3,15.0,14.2,4.040653079114617,3.7252074478850434,5.277777777777778,5.681077203964527,0.013354700854700854,0.10056162720097146,0.04506172839506173,0.011655581637976004,0.0,0.0,0.0,0.0,29.0,227.3,0.0758820676836211,0.074375275827591,0.6677140949872397,0.6356302370321539
2024-06-18,29,13.3,13.4,14.0,14.8,4.934210526315789,5.078772802653399,4.74537037037037,4.723473473473472,0.021581732108047896,0.00419776119402985,0.0076058201058201045,0.007460585585585583,0.0,0.0,0.0,0.0,28.1,250.2,0.0675016491730279,0.0666232410941475,0.6593233207150835,0.5681669706389656
2024-06-26,29,48.9,54.7,57.0,52.5,2.101795046580323,1.7265894779605928,2.0711500974658867,3.306878306878307,0.02863932439597061,0.010283363802559413,0.021523716699155294,0.06613756613756613,0.0,0.0,0.0,1.0,27.2,81.9,0.0743491841603053,0.0738001638040712,0.602701288584949,0.5621882578312575
2024-07-15,29,135.0,178.0,234.0,310.0,1.328875171467764,1.0273616312942155,0.9941832858499524,0.679510155316607,0.0032150205761316874,0.005474927174365376,0.010386989553656219,0.022401433691756272,0.5,0.0,0.0,0.0,25.9,16.3,0.0969328594147582,0.0870023854961832,0.601565010502326,0.725897800583278
2024-08-06,29,56.3,50.8,25.0,27.2,2.0208374449049407,2.5061971420239137,3.462962962962963,3.5488153594771243,0.0374153016248931,0.12394284047827356,0.009259259259259259,0.006765727124183007,0.0,28.0,0.0,0.0,29.8,40.0,0.0905296181920269,0.0816311903425042,0.848241195575791,0.945638678863066
2024-08-12,29,29.6,30.1,35.6,42.1,3.702921671671671,3.441460563553586,3.1796192259675404,2.7766781032814283,0.04809496996996996,0.004614248800295311,0.004876716604244694,0.006680522565320664,2.5,0.0,0.0,0.0,30.5,115.6,0.0928695816956765,0.082790510948905,0.877940137510559,0.799551036857975
2024-08-21,29,34.4,21.1,19.2,20.0,3.1828703703703707,3.9549324205722307,3.7796585648148144,3.443287037037037,0.05585163652024117,0.03005968053361418,0.0036048418209876543,0.002494212962962963,18.0,11.5,0.0,0.0,29.2,45.7,0.0624262773722627,0.0572152582818641,0.815122293154821,0.81765152429525
2024-08-27,29,31.4,35.4,38.8,40.3,3.0925631045057798,2.7758160703075956,2.207426498663612,3.1591765462733203,0.004570653456003775,0.005427390667503662,0.014437762504772814,0.022401433691756272,0.0,0.0,0.0,0.0,28.9,80.6,0.0584404111726883,0.0557075159759338,0.7037379042407513,0.609309063113224
2024-09-03,29,19.4,20.5,22.0,20.2,3.9793337151584574,4.031165311653116,3.3880471380471375,3.798817381738174,0.011096792668957618,0.01501806684733514,0.051031144781144774,0.0032659515951595163,0.0,0.5,0.0,0.0,27.9,77.5,0.0586941886580572,0.053973231330713,0.759220984603893,0.709682307510478
2024-09-10,29,17.8,19.0,16.0,16.8,3.9013732833957553,3.6671539961013644,4.333043981481481,4.484953703703703,0.009493341656263005,0.0531798245614035,0.005208333333333333,0.0081983024691358,0.0,0.0,0.0,0.0,30.7,147.0,0.0787976137001684,0.072259811903425,0.858817755769,0.672380094634792
2024-09-26,29,145.0,193.0,260.0,352.0,1.8598339719029373,1.193388984839762,1.0105056980056981,0.9732744107744107,0.015565134099616858,0.007736039147956246,0.015491452991452992,0.038470643939393936,0.0,0.0,0.0,0.0,24.8,5.1,0.0823622262773722,0.0814592644581695,0.859325685415535,1.41565799189578
2024-09-30,29,49.5,63.1,82.4,109.0,2.688926300037411,2.1827493103245876,1.9243302768788204,1.5927624872579,0.0032734754956977178,0.003136555731642895,0.004017215030564545,0.006190536867142371,0.0,0.0,0.0,0.0,23.7,18.0,0.0823622262773722,0.0814592644581695,0.859325685415535,1.41565799189578
2024-10-10,29,21.4,20.1,20.9,22.1,4.159094842506057,4.065321540445918,4.435805422647528,3.885956091838444,0.027853496019383868,0.007485719550396166,0.007199184830763778,0.004509175465057817,0.0,0.0,0.0,1.5,21.3,9.5,0.0736591475826971,0.0750506265903307,0.750493523092208,0.792154735625019
2024-10-23,29,95.3,111.0,122.0,138.0,3.2062492713069837,3.294961628294961,1.2522768670309652,1.1154723564143854,0.01384516730791652,0.05046713380046713,0.01736111111111111,0.054767176596886735,1.0,15.5,0.0,0.0,17.9,6.8,0.0634018400127225,0.0628249522900763,0.7057251244273259,0.9293276635252294
2024-10-28,29,40.9,49.2,59.9,67.1,2.81569772706692,2.634748569707919,2.4732578989674145,2.052630126400618,0.021931313954541336,0.01108005871725384,0.06376368020775365,0.007641303747861125,0.0,0.5,0.0,0.0,18.2,3.7,0.0701912436386768,0.0699534351145038,0.698922979655949,0.920731501262551
2024-11-06,29,22.5,23.1,23.4,23.2,4.254115226337448,3.8379830046496712,3.704692940804052,3.9810823754789273,0.008539094650205761,0.01092271925605259,0.020872902817347265,0.053380427841634735,0.0,0.0,0.5,0.0,15.2,3.4,0.0639062070599384,0.0631612414119877,0.802045558257307,1.23610035732238
2024-11-12,29,18.4,18.6,18.9,19.5,4.799466586151369,4.766527279968139,4.739858906525573,4.404083570750237,0.007799919484702093,0.008213859020310632,0.010777973740936704,0.007478632478632477,0.0,0.0,0.0,0.0,16.9,6.2,0.0691475336895673,0.0675878631424936,0.725301013678447,0.8552797608068294
2024-11-18,29,23.1,18.7,19.1,18.6,3.827962161295494,4.685333729451377,5.102288152026371,5.040322580645161,0.09870530703864036,0.008850762527233116,0.020966647275547798,0.04343389088012743,0.0,0.0,0.0,6.5,11.3,7.3,0.0591175954198473,0.0585925763358778,0.824624237980832,0.799504258392776
2024-11-27,29,43.9,33.9,16.7,17.1,3.691048679659158,3.1205615645143667,4.996950543357729,4.501028806584361,0.07962119294693326,0.19119414399650386,0.0052880350410290525,0.00994964262508122,0.5,9.5,0.0,0.0,9.4,17.3,0.0572240839694656,0.056910895356234,0.7499506950073129,0.8658345718568345
2024-12-03,29,31.7,36.3,41.7,47.2,3.362688398177357,2.9397510458116516,2.6284527933208985,2.5256983678593845,0.0060608715971492,0.004718906234057749,0.007521760369482191,0.010029229441305711,0.0,0.0,0.0,0.0,9.6,8.7,0.0683094329028635,0.0690267686692869,0.871816629710841,0.921661914049321
2024-12-09,29,19.3,20.2,21.6,23.3,4.647620418345807,4.469196919691969,4.184885116598079,4.1775949769512,0.0068364997121473795,0.010771910524385772,0.006483624828532235,0.008047210300429184,0.0,0.0,0.0,0.0,5.9,6.0,0.0776301516002245,0.0736900336889388,0.980203149899128,0.877392156355535
2024-12-17,29,16.3,16.6,16.5,16.5,4.906555328334469,4.538989290495314,4.966329966329966,4.924242424242424,0.011290047716428083,0.010109883980365907,0.013327721661054993,0.0114337822671156,0.0,0.0,0.0,0.0,6.5,8.0,0.0474706625491297,0.0484711538461538,1.0277838092801,0.833803447349305
